CODE_IRIS_2009,CODE_IRIS_2010,CODE_IRIS_2011,CODE_IRIS_2012,CODE_IRIS_2013,CODE_IRIS_2014,CODE_IRIS_2015,CODE_IRIS_2016,CODE_IRIS_2017,CODE_IRIS_2018,CODE_IRIS_2019
775000000,775000000,775000000,775000000,775000000,775000000,775000000,775000000,775000000,775000000,775000000
775010000,775010000,775010000,775010000,775010000,775010000,775010000,775010000,775010000,775010000,775010000
773990000,773990000,773990000,773990000,773990000,773990000,773990000,773990000,773990000,773990000,775040000
775050000,775050000,775050000,775050000,775050000,775050000,775050000,775050000,775050000,775050000,775050000
775060000,775060000,775060000,775060000,775060000,775060000,775060000,775060000,775060000,775060000,775060000
775070000,775070000,775070000,775070000,775070000,775070000,775070000,775070000,775070000,775070000,775070000
775080000,775080000,775080000,775080000,775080000,775080000,775080000,775080000,775080000,775080000,775080000
775090000,775090000,775090000,775090000,775090000,775090000,775090000,775090000,775090000,775090000,775090000
775100000,775100000,775100000,775100000,775100000,775100000,775100000,775100000,775100000,775100000,775100000
775110000,775110000,775110000,775110000,775110000,775110000,775110000,775110000,775110000,775110000,775110000
775120000,775120000,775120000,775120000,775120000,775120000,775120000,775120000,775120000,775120000,775120000
775130000,775130000,775130000,775130000,775130000,775130000,775130000,775130000,775130000,775130000,775130000
775140101,775140101,775140101,775140101,775140101,775140101,775140101,775140101,775140101,775140101,775140101
775140102,775140102,775140102,775140102,775140102,775140102,775140102,775140102,775140102,775140102,775140102
775140103,775140103,775140103,775140103,775140103,775140103,775140103,775140103,775140103,775140103,775140103
775140104,775140104,775140104,775140104,775140104,775140104,775140104,775140104,775140104,775140104,775140104
775140201,775140201,775140201,775140201,775140201,775140201,775140201,775140201,775140201,775140201,775140201
775140301,775140301,775140301,775140301,775140301,775140301,775140301,775140301,775140301,775140301,775140301
775150000,775150000,775150000,775150000,775150000,775150000,775150000,775150000,775150000,775150000,775150000
775160000,775160000,775160000,775160000,775160000,775160000,775160000,775160000,775160000,775160000,775160000
775170000,775170000,775170000,775170000,775170000,775170000,775170000,775170000,775170000,775170000,775170000
775180000,775180000,775180000,775180000,775180000,775180000,775180000,775180000,775180000,775180000,775180000
775190000,775190000,775190000,775190000,775190000,775190000,775190000,775190000,775190000,775190000,775190000
775200000,775200000,775200000,775200000,775200000,775200000,775200000,775200000,775200000,775200000,775200000
775210000,775210000,775210000,775210000,775210000,775210000,775210000,775210000,775210000,775210000,775210000
775220000,775220000,775220000,775220000,775220000,775220000,775220000,775220000,775220000,775220000,775220000
775230000,775230000,775230000,775230000,775230000,775230000,775230000,775230000,775230000,775230000,775230000
775240000,775240000,775240000,775240000,775240000,775240000,775240000,775240000,775240000,775240000,775240000
775250000,775250000,775250000,775250000,775250000,775250000,775250000,775250000,775250000,775250000,775250000
775260000,775260000,775260000,775260000,775260000,775260000,775260000,775260000,775260000,775260000,775260000
775270000,775270000,775270000,775270000,775270000,775270000,775270000,775270000,775270000,775270000,775270000
775280000,775280000,775280000,775280000,775280000,775280000,775280000,775280000,775280000,775280000,775280000
775290000,775290000,775290000,775290000,775290000,775290000,775290000,775290000,775290000,775290000,775290000
775300000,775300000,775300000,775300000,775300000,775300000,775300000,775300000,775300000,775300000,775300000
775310000,775310000,775310000,775310000,775310000,775310000,775310000,775310000,775310000,775310000,775310000
775320000,775320000,775320000,775320000,775320000,775320000,775320000,775320000,775320000,775320000,775320000
775330000,775330000,775330000,775330000,775330000,775330000,775330000,775330000,775330000,775330000,775330000
775340000,775340000,775340000,775340000,775340000,775340000,775340000,775340000,775340000,775340000,775340000
780030000,780030000,780030000,780030000,780030000,780030000,780030000,780030000,780030000,780030000,780030000
780050101,780050101,780050101,780050101,780050101,780050101,780050101,780050101,780050101,780050101,780050101
780050102,780050102,780050102,780050102,780050102,780050102,780050102,780050102,780050102,780050102,780050102
780050103,780050103,780050103,780050103,780050103,780050103,780050103,780050103,780050103,780050103,780050103
780050104,780050104,780050104,780050104,780050104,780050104,780050104,780050104,780050104,780050104,780050104
780050105,780050105,780050105,780050105,780050105,780050105,780050105,780050105,780050105,780050105,780050105
780050106,780050106,780050106,780050106,780050106,780050106,780050106,780050106,780050106,780050106,780050106
780050107,780050107,780050107,780050107,780050107,780050107,780050107,780050107,780050107,780050107,780050107
780050108,780050108,780050108,780050108,780050108,780050108,780050108,780050108,780050108,780050108,780050108
780050109,780050109,780050109,780050109,780050109,780050109,780050109,780050109,780050109,780050109,780050109
780060000,780060000,780060000,780060000,780060000,780060000,780060000,780060000,780060000,780060000,780060000
780070000,780070000,780070000,780070000,780070000,780070000,780070000,780070000,780070000,780070000,780070000
780090000,780090000,780090000,780090000,780090000,780090000,780090000,780090000,780090000,780090000,780090000
780100000,780100000,780100000,780100000,780100000,780100000,780100000,780100000,780100000,780100000,780100000
780130000,780130000,780130000,780130000,780130000,780130000,780130000,780130000,780130000,780130000,780130000
780150101,780150101,780150101,780150101,780150101,780150101,780150101,780150101,780150101,780150101,780150101
780150102,780150102,780150102,780150102,780150102,780150102,780150102,780150102,780150102,780150102,780150102
780150103,780150103,780150103,780150103,780150103,780150103,780150103,780150103,780150103,780150103,780150103
780150104,780150104,780150104,780150104,780150104,780150104,780150104,780150104,780150104,780150104,780150104
780150105,780150105,780150105,780150105,780150105,780150105,780150105,780150105,780150105,780150105,780150105
780150106,780150106,780150106,780150106,780150106,780150106,780150106,780150106,780150106,780150106,780150106
780200000,780200000,780200000,780200000,780200000,780200000,780200000,780200000,780200000,780200000,780200000
780290101,780290101,780290101,780290101,780290101,780290101,780290101,780290101,780290101,780290101,780290101
780290102,780290102,780290102,780290102,780290102,780290102,780290102,780290102,780290102,780290102,780290102
780290103,780290103,780290103,780290103,780290103,780290103,780290103,780290103,780290103,780290103,780290103
780290104,780290104,780290104,780290104,780290104,780290104,780290104,780290104,780290104,780290104,780290104
780290105,780290105,780290105,780290105,780290105,780290105,780290105,780290105,780290105,780290105,780290105
780290106,780290106,780290106,780290106,780290106,780290106,780290106,780290106,780290106,780290106,780290106
780300000,780300000,780300000,780300000,780300000,780300000,780300000,780300000,780300000,780300000,780300000
780310000,780310000,780310000,780310000,780310000,780310000,780310000,780310000,780310000,780310000,780310000
780330000,780330000,780330000,780330000,780330000,780330000,780330000,780330000,780330000,780330000,780330000
780340000,780340000,780340000,780340000,780340000,780340000,780340000,780340000,780340000,780340000,780340000
780360000,780360000,780360000,780360000,780360000,780360000,780360000,780360000,780360000,780360000,780360000
780430000,780430000,780430000,780430000,780430000,780430000,780430000,780430000,780430000,780430000,780430000
780480000,780480000,780480000,780480000,780480000,780480000,780480000,780480000,780480000,780480000,780480000
780490000,780490000,780490000,780490000,780490000,780490000,780490000,780490000,780490000,780490000,780490000
780500000,780500000,780500000,780500000,780500000,780500000,780500000,780500000,780500000,780500000,780500000
780530000,780530000,780530000,780530000,780530000,780530000,780530000,780530000,780530000,780530000,780530000
780570000,780570000,780570000,780570000,780570000,780570000,780570000,780570000,780570000,780570000,780570000
780620101,780620101,780620101,780620101,780620101,780620101,780620101,780620101,780620101,780620101,780620101
780620102,780620102,780620102,780620102,780620102,780620102,780620102,780620102,780620102,780620102,780620102
780620103,780620103,780620103,780620103,780620103,780620103,780620103,780620103,780620103,780620103,780620103
780680000,780680000,780680000,780680000,780680000,780680000,780680000,780680000,780680000,780680000,780680000
780700000,780700000,780700000,780700000,780700000,780700000,780700000,780700000,780700000,780700000,780700000
780710000,780710000,780710000,780710000,780710000,780710000,780710000,780710000,780710000,780710000,780710000
780720000,780720000,780720000,780720000,780720000,780720000,780720000,780720000,780720000,780720000,780720000
780730101,780730101,780730101,780730101,780730101,780730101,780730101,780730101,780730101,780730101,780730101
780730102,780730102,780730102,780730102,780730102,780730102,780730102,780730102,780730102,780730102,780730102
780730103,780730103,780730103,780730103,780730103,780730103,780730103,780730103,780730103,780730103,780730103
780730104,780730104,780730104,780730104,780730104,780730104,780730104,780730104,780730104,780730104,780730104
780730105,780730105,780730105,780730105,780730105,780730105,780730105,780730105,780730105,780730105,780730105
780730106,780730106,780730106,780730106,780730106,780730106,780730106,780730106,780730106,780730106,780730106
780730107,780730107,780730107,780730107,780730107,780730107,780730107,780730107,780730107,780730107,780730107
780730108,780730108,780730108,780730108,780730108,780730108,780730108,780730108,780730108,780730108,780730108
780760000,780760000,780760000,780760000,780760000,780760000,780760000,780760000,780760000,780760000,780760000
780770000,780770000,780770000,780770000,780770000,780770000,780770000,780770000,780770000,780770000,780770000
780820000,780820000,780820000,780820000,780820000,780820000,780820000,780820000,780820000,780820000,780820000
